time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2019-02-10 13:10:00+00:00,66.06,2.64,205.45,3.67,28.68,13.75,6.28,0
2019-02-10 14:10:00+00:00,45.8,0.0,148.91,2.24,22.01,13.53,5.72,0
2019-02-10 15:10:00+00:00,19.94,0.0,74.01,1.11,13.46,13.24,5.45,0
2019-02-10 16:10:00+00:00,1.51,0.0,13.37,0.2,3.65,12.78,5.03,0
2019-02-10 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.05,4.97,0
2019-02-10 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.53,5.1,0
2019-02-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.67,5.79,0
2019-02-10 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.58,5.45,0
2019-02-10 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.46,5.17,0
2019-02-10 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.29,4.83,0
2019-02-10 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.27,3.38,0
2019-02-11 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.12,2.34,0
2019-02-11 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.93,2.62,0
2019-02-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.24,3.59,0
2019-02-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.3,3.24,0
2019-02-11 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.42,2.69,0
2019-02-11 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.43,2.69,0
2019-02-11 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.48,4.0,0
2019-02-11 07:10:00+00:00,14.78,0.0,57.96,0.87,9.2,11.11,5.45,0
2019-02-11 08:10:00+00:00,40.89,0.0,133.75,2.01,18.44,11.37,5.45,0
2019-02-11 09:10:00+00:00,60.99,2.68,189.23,3.51,26.11,11.62,6.76,0
2019-02-11 10:10:00+00:00,73.28,11.58,218.89,4.92,31.52,11.04,7.03,0
2019-02-11 11:10:00+00:00,82.31,5.22,246.55,4.23,33.98,10.88,7.24,0
2019-02-11 12:10:00+00:00,43.74,0.0,141.75,2.04,33.09,11.55,7.31,0
2019-02-11 13:10:00+00:00,18.36,27.49,58.3,6.52,28.99,11.64,7.17,0
2019-02-11 14:10:00+00:00,5.56,0.0,28.53,0.43,22.29,11.11,6.62,0
2019-02-11 15:10:00+00:00,24.76,0.0,87.38,1.31,13.72,10.72,5.24,0
2019-02-11 16:10:00+00:00,1.14,0.0,11.59,0.17,3.88,9.45,5.24,0
2019-02-11 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.17,4.69,0
2019-02-11 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.57,4.21,0
2019-02-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.96,3.38,0
2019-02-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.75,3.45,0
2019-02-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.25,3.52,0
2019-02-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.76,3.93,0
2019-02-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.52,4.41,0
2019-02-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.34,4.48,0
2019-02-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.04,4.14,0
2019-02-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.74,3.93,0
2019-02-12 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.4,3.79,0
2019-02-12 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.06,3.79,0
2019-02-12 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.77,3.86,0
2019-02-12 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.47,3.66,0
2019-02-12 07:10:00+00:00,8.5,0.0,37.45,0.56,9.44,4.65,3.45,0
2019-02-12 08:10:00+00:00,16.63,0.0,62.42,0.94,18.7,6.32,3.59,0
2019-02-12 09:10:00+00:00,12.28,26.21,40.24,6.15,26.4,8.39,4.14,0
2019-02-12 10:10:00+00:00,18.34,56.87,42.95,7.53,31.84,10.3,4.41,0
2019-02-12 11:10:00+00:00,18.33,73.8,32.65,8.27,34.31,11.7,4.69,0
2019-02-12 12:10:00+00:00,17.34,64.76,35.84,8.0,33.42,12.49,5.17,0
2019-02-12 13:10:00+00:00,10.92,37.95,31.77,6.99,29.3,12.77,5.45,0
2019-02-12 14:10:00+00:00,19.39,0.0,72.22,1.09,22.58,12.7,5.72,0
2019-02-12 15:10:00+00:00,12.67,0.0,51.72,0.78,13.98,12.26,5.31,0
2019-02-12 16:10:00+00:00,3.32,0.0,20.51,0.31,4.12,11.17,4.55,0
2019-02-12 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.69,3.72,0
2019-02-12 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.38,3.1,0
2019-02-12 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.51,2.62,0
2019-02-12 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.09,2.28,0
2019-02-12 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.22,2.0,0
2019-02-12 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.61,1.86,0
2019-02-12 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.63,2.07,0
2019-02-13 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.92,2.28,0
2019-02-13 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.58,2.41,0
2019-02-13 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.4,2.62,0
2019-02-13 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.45,2.83,0
2019-02-13 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.44,2.9,0
2019-02-13 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.23,2.83,0
2019-02-13 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.97,2.69,0
2019-02-13 07:10:00+00:00,10.92,0.0,44.58,0.67,9.69,2.38,2.41,0
2019-02-13 08:10:00+00:00,19.14,0.0,69.55,1.05,18.97,5.22,1.93,0
2019-02-13 09:10:00+00:00,15.37,29.31,48.28,6.06,26.7,8.02,2.41,0
2019-02-13 10:10:00+00:00,22.32,58.46,52.76,7.4,32.16,9.75,3.45,0
2019-02-13 11:10:00+00:00,21.24,76.39,38.39,8.16,34.65,10.73,3.72,0
2019-02-13 12:10:00+00:00,21.31,66.36,45.46,7.86,33.75,11.5,3.66,0
2019-02-13 13:10:00+00:00,20.39,36.5,60.43,6.67,29.61,12.12,3.93,0
2019-02-13 14:10:00+00:00,10.48,1.06,41.19,5.12,22.86,12.46,4.07,0
2019-02-13 15:10:00+00:00,14.68,0.0,57.96,0.87,14.24,12.27,3.93,0
2019-02-13 16:10:00+00:00,3.8,0.0,22.29,0.33,4.36,11.14,3.93,0
2019-02-13 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.5,4.28,0
2019-02-13 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.28,4.62,0
2019-02-13 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.75,4.97,0
2019-02-13 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.06,4.76,0
2019-02-13 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.44,4.62,0
2019-02-13 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.83,4.34,0
2019-02-13 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.26,4.07,0
2019-02-14 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.69,3.86,0
2019-02-14 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.09,3.59,0
2019-02-14 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.46,3.38,0
2019-02-14 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.0,3.17,0
2019-02-14 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.61,2.9,0
2019-02-14 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.23,2.55,0
2019-02-14 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.85,2.34,0
2019-02-14 07:10:00+00:00,10.61,0.0,43.69,0.66,9.94,2.71,2.69,0
2019-02-14 08:10:00+00:00,17.92,0.0,65.98,0.99,19.25,5.09,2.0,0
2019-02-14 09:10:00+00:00,15.7,35.07,46.86,6.26,27.0,8.09,1.31,0
2019-02-14 10:10:00+00:00,21.12,67.88,44.09,7.72,32.49,10.13,0.41,0
2019-02-14 11:10:00+00:00,23.26,82.84,40.14,8.36,34.99,11.5,0.28,0
2019-02-14 12:10:00+00:00,23.18,72.38,47.33,8.05,34.08,12.37,0.69,0
2019-02-14 13:10:00+00:00,17.56,44.87,48.41,6.99,29.92,12.93,0.9,0
2019-02-14 14:10:00+00:00,7.79,5.98,32.0,5.39,23.15,13.12,1.31,0
2019-02-14 15:10:00+00:00,15.19,0.0,59.74,0.9,14.5,12.86,1.79,0
2019-02-14 16:10:00+00:00,4.02,0.0,23.18,0.35,4.6,11.79,1.93,0
2019-02-14 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.59,1.86,0
2019-02-14 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.38,1.24,0
2019-02-14 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.76,0.97,0
2019-02-14 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.41,0.55,0
2019-02-14 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.6,1.17,0
2019-02-14 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.59,1.93,0
2019-02-14 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.27,2.48,0
2019-02-15 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.82,2.55,0
2019-02-15 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.42,2.48,0
2019-02-15 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.31,2.69,0
2019-02-15 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.27,2.9,0
2019-02-15 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.95,2.76,0
2019-02-15 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.73,2.83,0
2019-02-15 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.55,2.9,0
2019-02-15 07:10:00+00:00,10.82,0.0,44.58,0.67,10.19,4.22,2.76,0
2019-02-15 08:10:00+00:00,19.28,0.0,70.44,1.06,19.52,7.01,2.48,0
2019-02-15 09:10:00+00:00,16.32,39.48,46.99,6.23,27.3,10.48,2.48,0
2019-02-15 10:10:00+00:00,22.66,71.35,46.37,7.62,32.82,12.87,2.41,0
2019-02-15 11:10:00+00:00,25.15,86.02,43.35,8.27,35.33,14.38,1.86,0
2019-02-15 12:10:00+00:00,25.03,75.63,50.72,7.97,34.41,15.38,2.07,0
2019-02-15 13:10:00+00:00,25.23,43.16,72.18,6.69,30.24,16.14,2.76,0
2019-02-15 14:10:00+00:00,11.67,9.77,44.92,5.23,23.43,16.65,3.31,0
2019-02-15 15:10:00+00:00,13.82,0.0,56.17,0.84,14.76,16.22,3.86,0
2019-02-15 16:10:00+00:00,4.45,0.0,24.97,0.38,4.84,14.68,4.48,0
2019-02-15 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.61,4.21,0
2019-02-15 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.89,3.52,0
2019-02-15 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.12,3.52,0
2019-02-15 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.11,3.59,0
2019-02-15 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.19,3.45,0
2019-02-15 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.35,3.31,0
2019-02-15 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.6,3.03,0
2019-02-16 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.93,2.9,0
2019-02-16 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.43,2.62,0
2019-02-16 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.62,2.34,0
2019-02-16 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.93,2.14,0
2019-02-16 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.37,2.07,0
2019-02-16 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.92,2.14,0
2019-02-16 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.6,2.21,0
2019-02-16 07:10:00+00:00,10.58,0.0,43.69,0.66,10.45,3.16,2.14,0
2019-02-16 08:10:00+00:00,9.92,3.25,38.86,4.41,19.81,6.14,1.93,0
2019-02-16 09:10:00+00:00,17.31,45.38,46.53,6.4,27.61,8.88,1.52,0
2019-02-16 10:10:00+00:00,25.22,76.87,49.22,7.77,33.15,10.92,0.76,0
2019-02-16 11:10:00+00:00,27.92,91.91,46.03,8.43,35.67,12.03,0.34,0
2019-02-16 12:10:00+00:00,27.77,81.13,53.59,8.12,34.75,12.73,1.1,0
2019-02-16 13:10:00+00:00,23.28,51.65,60.86,6.98,30.55,12.99,1.59,0
2019-02-16 14:10:00+00:00,12.05,14.58,44.39,5.39,23.72,12.95,1.79,0
2019-02-16 15:10:00+00:00,13.19,0.0,53.5,0.8,15.02,12.6,1.72,0
2019-02-16 16:10:00+00:00,5.02,0.0,26.75,0.4,5.08,11.87,1.31,0
2019-02-16 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.76,1.03,0
2019-02-16 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.43,0.48,0
2019-02-16 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.79,0.76,0
2019-02-16 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.82,0.34,0
2019-02-16 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.56,0.14,0
2019-02-16 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.02,0.62,0
2019-02-16 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.39,1.1,0
2019-02-17 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.46,1.38,0
2019-02-17 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.16,1.52,0
2019-02-17 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.33,1.59,0
2019-02-17 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.88,1.52,0
2019-02-17 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.56,1.45,0
2019-02-17 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.17,1.52,0
2019-02-17 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.74,1.59,0
2019-02-17 07:10:00+00:00,12.32,0.0,49.04,0.74,10.71,3.43,1.38,0
2019-02-17 08:10:00+00:00,10.1,7.64,39.13,4.43,20.09,6.78,0.76,0
2019-02-17 09:10:00+00:00,19.52,48.68,51.25,6.35,27.93,10.12,1.03,0
2019-02-17 10:10:00+00:00,25.1,84.0,43.83,7.84,33.49,11.62,1.59,0
2019-02-17 11:10:00+00:00,28.92,97.72,44.02,8.44,36.02,12.69,2.0,0
2019-02-17 12:10:00+00:00,28.56,86.7,51.51,8.13,35.09,13.41,2.28,0
2019-02-17 13:10:00+00:00,22.93,57.55,56.34,7.03,30.87,13.74,2.48,0
2019-02-17 14:10:00+00:00,11.3,19.54,40.79,5.43,24.01,13.7,2.69,0
2019-02-17 15:10:00+00:00,14.88,0.0,58.85,0.88,15.28,13.27,2.76,0
2019-02-17 16:10:00+00:00,4.26,0.0,24.07,0.36,5.32,12.33,2.41,0
2019-02-17 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.02,2.21,0
2019-02-17 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.9,1.72,0
2019-02-17 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.86,1.72,0
2019-02-17 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.75,1.1,0
2019-02-17 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.49,0.69,0
2019-02-17 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.11,0.69,0
2019-02-17 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.4,0.76,0
2019-02-18 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.37,1.03,0
2019-02-18 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.93,1.31,0
2019-02-18 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.09,1.1,0
2019-02-18 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.0,1.24,0
2019-02-18 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.44,1.45,0
2019-02-18 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.45,1.45,0
2019-02-18 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.42,1.38,0
2019-02-18 07:10:00+00:00,18.92,0.0,69.55,1.05,10.98,7.21,0.62,0
2019-02-18 08:10:00+00:00,44.55,2.03,142.66,2.79,20.38,8.01,0.28,0
2019-02-18 09:10:00+00:00,62.72,2.69,194.52,3.11,28.24,8.81,0.21,0
2019-02-18 10:10:00+00:00,69.42,1.61,214.65,3.23,33.83,10.13,0.76,0
2019-02-18 11:10:00+00:00,79.01,3.04,242.09,3.74,36.37,11.33,1.17,0
2019-02-18 12:10:00+00:00,71.74,1.63,223.05,3.35,35.44,12.42,1.24,0
2019-02-18 13:10:00+00:00,63.15,1.34,198.72,3.0,31.19,12.8,1.52,0
2019-02-18 14:10:00+00:00,53.18,5.15,168.7,3.6,24.3,12.84,1.79,0
2019-02-18 15:10:00+00:00,31.51,0.0,107.89,1.62,15.54,12.42,2.07,0
2019-02-18 16:10:00+00:00,6.58,0.0,32.1,0.48,5.56,11.61,1.93,0
2019-02-18 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.41,1.93,0
2019-02-18 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.4,1.66,0
2019-02-18 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.92,1.1,0
2019-02-18 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.94,1.03,0
2019-02-18 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.27,0.9,0
2019-02-18 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.08,0.76,0
2019-02-18 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.81,0.9,0
2019-02-19 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.18,0.9,0
2019-02-19 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.17,0.76,0
2019-02-19 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.17,0.62,0
2019-02-19 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.91,0.69,0
2019-02-19 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.9,0.97,0
2019-02-19 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.43,0.97,0
2019-02-19 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.99,1.03,0
2019-02-19 07:10:00+00:00,17.95,0.0,66.87,1.0,11.25,7.87,0.76,0
2019-02-19 08:10:00+00:00,38.93,0.32,127.65,1.92,20.68,8.75,0.76,0
2019-02-19 09:10:00+00:00,45.6,0.15,147.19,2.13,28.56,9.96,1.24,0
2019-02-19 10:10:00+00:00,54.21,0.19,172.38,2.49,34.17,10.91,1.1,0
2019-02-19 11:10:00+00:00,73.97,1.39,229.07,3.4,36.73,11.64,0.97,0
2019-02-19 12:10:00+00:00,56.24,0.0,179.06,2.57,35.78,12.07,1.31,0
2019-02-19 13:10:00+00:00,53.6,0.16,171.43,2.48,31.51,12.27,1.59,0
2019-02-19 14:10:00+00:00,47.42,0.53,153.56,2.3,24.59,12.26,1.66,0
2019-02-19 15:10:00+00:00,29.09,0.0,100.76,1.51,15.8,11.99,1.72,0
2019-02-19 16:10:00+00:00,7.12,0.0,33.88,0.51,5.8,11.33,1.52,0
2019-02-19 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.3,1.52,0
2019-02-19 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.83,1.17,0
2019-02-19 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.54,1.45,0
2019-02-19 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,1.45,0
2019-02-19 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.82,1.38,0
2019-02-19 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.7,1.31,0
2019-02-19 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.68,1.24,0
2019-02-20 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.49,1.24,0
2019-02-20 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.75,1.38,0
2019-02-20 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.85,1.59,0
2019-02-20 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.08,1.72,0
2019-02-20 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.56,1.86,0
2019-02-20 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.3,1.86,0
2019-02-20 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.19,1.86,0
2019-02-20 07:10:00+00:00,13.72,0.0,53.5,0.8,11.53,4.73,1.79,0
2019-02-20 08:10:00+00:00,12.46,21.05,43.33,4.62,20.98,7.65,1.52,0
2019-02-20 09:10:00+00:00,23.1,65.1,50.94,6.62,28.89,10.05,1.52,0
2019-02-20 10:10:00+00:00,29.68,103.07,41.36,8.11,34.52,11.39,1.72,0
2019-02-20 11:10:00+00:00,34.03,117.41,41.49,8.72,37.09,12.35,2.14,0
2019-02-20 12:10:00+00:00,33.34,105.21,49.51,8.4,36.13,12.88,2.48,0
2019-02-20 13:10:00+00:00,25.41,75.75,50.77,7.33,31.84,13.19,2.83,0
2019-02-20 14:10:00+00:00,13.94,34.04,43.31,5.64,24.88,13.18,3.1,0
2019-02-20 15:10:00+00:00,14.34,0.0,57.07,0.86,16.06,12.86,3.31,0
2019-02-20 16:10:00+00:00,4.52,0.0,24.97,0.38,6.03,12.05,2.97,0
2019-02-20 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.85,2.83,0
2019-02-20 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.91,2.48,0
2019-02-20 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.12,2.34,0
2019-02-20 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.24,2.14,0
2019-02-20 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.36,2.07,0
2019-02-20 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.01,1.86,0
2019-02-20 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.53,1.79,0
2019-02-21 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.64,2.0,0
2019-02-21 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.82,2.0,0
2019-02-21 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.24,2.0,0
2019-02-21 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.71,1.93,0
2019-02-21 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.16,1.86,0
2019-02-21 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.71,1.79,0
2019-02-21 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.32,1.79,0
2019-02-21 07:10:00+00:00,13.18,0.0,51.72,0.78,11.81,3.86,1.38,0
2019-02-21 08:10:00+00:00,12.81,25.85,42.63,4.68,21.28,7.46,1.03,0
2019-02-21 09:10:00+00:00,23.7,71.09,48.39,6.67,29.22,9.86,1.03,0
2019-02-21 10:10:00+00:00,30.83,109.94,38.95,8.17,34.87,11.46,1.03,0
2019-02-21 11:10:00+00:00,36.96,120.1,46.62,8.68,37.45,12.63,1.45,0
2019-02-21 12:10:00+00:00,37.48,105.92,59.55,8.33,36.48,13.33,2.07,0
2019-02-21 13:10:00+00:00,27.34,80.25,52.82,7.36,32.16,13.62,2.48,0
2019-02-21 14:10:00+00:00,15.11,38.57,44.77,5.67,25.17,13.63,2.69,0
2019-02-21 15:10:00+00:00,16.34,0.0,63.31,0.95,16.32,13.31,2.83,0
2019-02-21 16:10:00+00:00,5.0,0.0,26.75,0.4,6.27,12.57,2.62,0
2019-02-21 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.39,2.41,0
2019-02-21 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.42,2.0,0
2019-02-21 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.28,1.93,0
2019-02-21 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.51,1.79,0
2019-02-21 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.1,1.66,0
2019-02-21 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.09,1.38,0
2019-02-21 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.22,1.17,0
2019-02-22 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.54,1.17,0
2019-02-22 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.54,1.38,0
2019-02-22 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.67,1.66,0
2019-02-22 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.07,1.66,0
2019-02-22 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.63,1.59,0
2019-02-22 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.23,1.59,0
2019-02-22 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.82,1.59,0
2019-02-22 07:10:00+00:00,14.31,0.0,55.28,0.83,12.09,4.77,1.45,0
2019-02-22 08:10:00+00:00,14.71,29.86,46.74,4.72,21.59,8.3,1.66,0
2019-02-22 09:10:00+00:00,24.56,77.6,46.19,6.77,29.55,10.46,2.07,0
2019-02-22 10:10:00+00:00,33.73,113.49,43.26,8.17,35.23,11.98,2.34,0
2019-02-22 11:10:00+00:00,38.41,127.74,43.92,8.79,37.81,13.22,3.03,0
2019-02-22 12:10:00+00:00,39.39,111.01,60.25,8.37,36.84,14.13,3.79,0
2019-02-22 13:10:00+00:00,39.01,70.51,90.91,7.01,32.48,14.83,4.14,0
2019-02-22 14:10:00+00:00,19.54,40.12,57.22,5.59,25.46,15.25,4.41,0
2019-02-22 15:10:00+00:00,12.75,0.0,52.61,0.79,16.58,15.26,4.28,0
2019-02-22 16:10:00+00:00,5.97,0.0,30.32,0.46,6.51,14.48,4.07,0
2019-02-22 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.22,4.34,0
2019-02-22 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.3,4.69,0
2019-02-22 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.87,4.55,0
2019-02-22 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.18,4.41,0
